n,p,k,temperature,humidity,ph,soil_quality
106,91,32,39.80492883,40.25214297,5.849614155,Medium
107,84,86,17.47960367,31.7462126,5.776030381,Medium
64,52,56,28.88198906,61.17120277,6.715758555,Good
102,69,26,28.26485365,86.58565861,5.664081213,Poor
88,49,66,16.72274239,80.3421967,6.172713896,Medium
51,74,63,30.848459,68.38491278,7.631858576,Medium
63,38,61,22.17136085,41.12931825,7.515290149,Medium
84,83,31,17.59419915,82.17582591,7.412225279,Medium
106,28,92,19.46604827,75.28652347,6.666476479,Medium
120,12,48,35.59008083,46.01086581,5.564134821,Medium
27,45,22,17.60311906,78.3053498,5.779149301,Poor
96,52,87,26.67318471,82.62908028,7.614737472,Medium
91,24,75,19.88182803,71.89356075,7.423736864,Medium
106,50,61,19.05799655,36.02304906,6.366000191,Medium
62,99,23,20.14279399,89.0548106,7.17664373,Poor
20,89,82,27.31957336,34.56005934,7.465413924,Medium
128,45,83,20.94471053,69.26843929,6.926771879,Medium
70,93,72,17.41832376,36.63151531,7.463111978,Medium
43,86,80,35.03502173,84.32480152,6.062750218,Medium
118,42,37,28.49553508,50.99866101,6.562912218,Good
43,14,98,18.92134131,60.69018134,6.831796105,Medium
36,87,55,26.78574622,40.72569506,6.951662128,Medium
24,96,37,16.7090625,62.79373139,7.770077742,Poor
39,23,11,29.51074659,86.33039431,7.445642078,Poor
40,77,26,23.50762049,84.09798424,5.6271001,Poor
123,92,68,17.58821324,33.83375521,5.88900683,Poor
77,56,61,19.59109625,52.69551039,7.011426516,Good
50,63,13,23.64256762,46.04588178,6.053173068,Medium
129,13,86,35.16018636,58.88168863,5.8656262,Poor
119,92,91,19.34389241,80.02374974,7.033297029,Poor
30,18,12,17.74160554,74.33110714,6.733776468,Poor
71,62,46,27.89847516,50.63869153,7.351936948,Good
34,86,33,28.9674241,52.95994977,6.234530754,Medium
102,87,81,17.25603294,69.25529952,6.25831899,Good
26,69,44,22.11211198,41.65351013,5.846131514,Medium
134,55,11,21.56910095,36.16368121,7.000193736,Poor
47,63,42,19.65554024,44.55530785,7.130451242,Good
70,83,85,22.89095318,37.44194588,5.818381692,Medium
126,46,95,15.92771279,51.11905459,6.084460915,Medium
77,32,86,31.28874457,86.25394704,5.85482403,Medium
24,36,19,39.71217863,37.21796856,7.219657093,Poor
24,79,90,30.85116919,79.09932862,5.980924778,Medium
113,99,71,24.02691126,62.07888189,5.850167099,Medium
137,75,52,31.69775753,67.97418459,5.660658927,Medium
115,70,78,29.28789803,40.20494208,7.411988791,Good
27,86,68,36.16894826,39.08239869,5.785152042,Poor
83,60,18,30.54686402,39.76462061,5.568234224,Poor
29,59,86,30.85190887,70.02377258,5.647902237,Medium
57,28,69,20.54160471,74.867296,6.343711006,Medium
130,10,72,25.39068096,85.21469667,6.872300844,Poor
115,49,61,23.61040151,53.89154116,6.415870827,Good
131,41,32,15.28562969,57.71816305,6.547435917,Medium
111,31,39,22.83201823,58.17570096,7.61440255,Medium
100,75,52,27.15155311,46.19387417,7.245518671,Good
114,49,77,29.99621583,49.69395928,6.284394998,Good
27,47,30,38.36422367,80.80921416,5.854923539,Poor
123,57,52,20.97784398,50.62333108,7.223096623,Medium
44,64,82,18.81072478,82.14576612,6.819104688,Medium
92,84,16,36.73614222,48.31606269,7.71316738,Medium
85,90,25,38.54618735,50.39298975,7.5894174,Medium
98,64,32,27.19885621,63.61685231,6.796378281,Good
69,60,67,17.88041403,36.18761083,5.660793445,Medium
86,69,96,27.13470748,85.32373603,5.571207267,Poor
68,17,40,17.73608318,79.22399032,7.426296921,Medium
55,95,78,37.07963947,70.23022965,7.10549689,Medium
87,77,15,32.70375262,89.28750082,6.78836199,Medium
97,84,74,21.02842544,30.95996168,7.084528039,Medium
124,81,68,37.16726733,54.66361899,6.741509719,Medium
60,18,37,30.94754323,81.5005835,6.830176792,Medium
108,99,27,38.83158342,55.98103679,6.019544611,Medium
138,11,97,39.51199623,30.31448021,6.547660151,Poor
81,89,86,15.08204473,39.46524694,5.525469148,Medium
133,79,19,18.00535523,56.04434474,7.038087394,Medium
29,94,16,28.67305827,70.07687166,6.264295884,Poor
40,99,46,38.89632186,39.7592561,7.009545551,Medium
55,68,54,39.85584089,56.88258362,7.63086184,Medium
31,28,95,29.18519838,30.76731226,6.860779624,Poor
110,37,25,19.34503722,58.65003133,6.254595505,Medium
123,81,97,19.0762505,83.75546857,5.976464827,Poor
21,23,23,34.09644395,65.80608189,6.078929518,Poor
137,33,20,29.79844197,56.43933787,7.770783167,Poor
32,53,92,28.71934747,39.73556014,6.915335016,Poor
72,65,96,26.64412308,42.14511381,6.513254669,Medium
51,99,43,33.12836566,34.590597,6.031242554,Medium
114,60,69,36.45135448,74.54466261,7.278016649,Good
35,41,22,22.57395203,34.62811665,6.391119691,Poor
51,59,48,20.52294418,53.03692972,6.192591193,Good
51,50,53,31.75497916,74.99068161,6.011300858,Good
117,75,37,37.8683106,72.76936196,5.926951833,Medium
30,34,49,23.703936,64.65193,6.128767045,Medium
29,70,25,21.81120548,64.27846405,6.94256678,Medium
34,75,59,20.65286576,35.41968482,6.051649877,Medium
36,51,37,21.36227269,40.49491631,5.63937635,Medium
59,74,77,18.37333357,62.08466743,6.325756407,Good
37,45,69,29.91945569,50.8848197,6.845159389,Medium
74,85,21,22.02065172,31.13622607,5.638501523,Poor
92,18,25,30.37360904,77.89000397,6.54103792,Medium
44,45,62,17.07580874,69.22879603,5.62026409,Medium
123,47,63,17.8864198,49.547128,7.266813002,Medium
78,42,58,28.40354819,35.89231184,7.505329734,Medium
97,51,45,27.78827361,65.47204564,7.716758723,Medium
108,70,71,21.78774817,50.91297411,7.089906427,Good
133,55,93,35.67827129,45.32336022,6.953748115,Medium
41,95,35,19.67617912,73.28815518,7.096377297,Medium
135,98,65,24.0165281,49.68900366,7.465690828,Medium
49,70,99,28.88779265,38.1629095,7.356313416,Medium
103,27,31,36.68027756,58.89922487,6.508541798,Medium
104,79,82,25.46377438,79.70794729,6.997468301,Good
63,91,78,24.96502389,80.97952705,5.872416646,Poor
51,89,90,29.4884357,80.96058989,7.098328937,Medium
70,24,58,22.91738539,55.25519036,7.180772216,Medium
65,57,11,32.72933133,77.45605267,7.343012771,Medium
132,81,62,21.21739852,81.01384608,7.380591784,Medium
139,22,16,35.57989992,57.57229261,6.511788521,Poor
40,52,86,21.80883533,49.12436334,7.578088599,Medium
118,69,29,39.81752906,72.11787281,7.756185722,Medium
51,66,39,22.91156186,84.26815634,7.74949449,Medium
113,80,84,36.97065347,88.32914911,6.847250204,Medium
138,26,76,24.93389885,47.41348834,6.786810346,Medium
58,59,68,21.15137105,87.37026337,6.551868638,Medium
132,41,75,20.65408126,59.9569348,6.189526417,Medium
31,31,12,36.25478205,48.36208226,6.267642908,Medium
124,64,65,22.71882466,89.30388661,5.996229841,Poor
66,66,88,23.46407522,82.66847851,7.698162044,Medium
37,22,26,19.9248264,71.54499536,6.925601169,Poor
40,56,61,39.03311795,83.69653381,7.649265303,Medium
32,96,16,21.11859851,70.88927236,6.390389008,Poor
40,71,14,21.18609047,56.42422791,6.185848188,Medium
27,63,63,38.59744726,86.88297342,5.805313336,Poor
65,38,70,37.52247137,87.79486066,6.190565589,Medium
123,31,25,21.22277208,48.85050584,7.547369397,Poor
129,74,76,36.61813924,51.26372007,6.839235257,Medium
26,38,68,21.24558033,52.96322645,6.540699469,Medium
42,57,56,17.11160412,79.3287571,6.806973937,Good
127,14,57,35.50903371,77.46873905,7.55318531,Poor
115,44,73,34.28895395,88.98690629,5.943492142,Medium
94,83,59,22.36667804,57.91282062,7.72101652,Medium
105,92,94,17.25347463,74.20602564,7.032247074,Medium
41,80,50,20.16097211,81.40322819,7.467305492,Medium
126,55,81,34.27641427,43.27382629,6.7084358,Medium
108,44,31,39.11869537,67.23332565,6.044267106,Good
41,54,63,21.47505179,62.86246058,6.805099038,Good
111,22,14,35.45647003,74.5696203,5.656260974,Poor
48,19,26,20.69831643,71.72567896,7.460048876,Medium
32,75,87,31.9900098,78.76755665,6.994031933,Medium
101,79,50,17.09033673,48.66871142,6.150571344,Good
21,81,90,29.63239101,42.9813835,6.131279513,Medium
48,34,44,21.72974728,78.31192385,7.576453845,Medium
104,53,49,38.14614872,51.63380586,7.434086328,Good
98,69,31,22.24377222,47.25441348,7.255149946,Good
71,56,57,24.96101737,50.20911153,6.454021376,Good
46,49,62,36.01697778,33.98123946,7.506761695,Medium
69,16,19,25.95686456,76.38866077,6.067847284,Medium
114,55,27,20.96030629,72.90957951,5.555784011,Medium
98,32,89,28.68860802,63.16154723,6.495370905,Good
134,92,58,35.99977989,72.96509879,7.614908172,Poor
42,55,80,25.8294403,52.38799,6.813822135,Good
107,95,39,18.32221223,47.72214457,6.027702227,Medium
63,22,28,24.57717283,81.73805936,6.996888996,Poor
96,30,64,38.86187833,55.34727422,7.213467075,Good
41,10,69,16.80054051,41.75473031,6.765777004,Medium
62,28,96,25.21112931,74.94263494,7.437975454,Medium
56,69,81,31.20071985,50.15231126,6.862456961,Good
80,42,90,16.96294316,42.71107805,5.720847354,Medium
116,13,30,23.62381368,31.63285666,7.361953693,Medium
75,12,35,38.51445885,88.2361055,5.83661926,Poor
22,61,37,15.76589231,58.03736304,7.530336876,Medium
82,37,48,33.79354699,39.70547238,6.70024354,Medium
137,79,42,36.03437415,75.46866957,7.183293474,Medium
38,79,49,21.92651814,83.25906768,7.735818297,Poor
42,64,92,20.36785924,61.67807956,6.49346923,Medium
48,66,38,37.87052234,31.70156753,6.557360241,Medium
49,96,29,34.10004239,51.90857768,7.399445518,Medium
58,25,29,17.83451774,44.58609814,5.753546838,Poor
127,33,83,20.30493139,68.18384819,5.563707463,Medium
130,78,21,30.53387887,61.13146811,6.889928045,Medium
44,50,34,25.48542322,51.34421062,5.885295494,Medium
120,86,34,27.60435926,68.91030828,6.088197924,Good
130,56,13,38.78856088,65.06575693,7.745443814,Poor
27,85,13,25.50588658,84.38940747,7.002240509,Poor
125,78,18,37.0420499,65.80817714,7.468254159,Medium
77,40,24,31.51861797,60.46271308,7.564919406,Medium
35,39,35,18.04048647,79.42020505,5.779105059,Medium
91,27,88,33.61267592,42.14518016,7.633888292,Medium
20,53,99,28.00522685,44.61387707,7.49299413,Medium
127,36,80,20.62743126,77.01438811,5.604288063,Medium
24,35,41,22.23873308,56.54101362,7.747577527,Medium
22,69,85,28.93331062,54.55415173,6.554128986,Medium
84,27,61,30.04256225,83.22467727,7.741323348,Poor
23,98,41,39.2044101,66.60654206,7.394865243,Medium
123,65,18,36.36800341,78.17454842,6.512308653,Medium
118,40,87,20.14598217,78.59033224,6.676582096,Good
115,68,22,34.34980176,37.2015995,6.132724278,Medium
83,11,65,15.2072952,69.22214379,6.619915553,Medium
125,48,53,18.24521153,87.15098032,5.747232459,Poor
117,70,92,19.9925104,58.80162538,7.589860616,Medium
126,72,39,29.92998382,73.93094553,7.140387825,Medium
108,27,25,19.86712516,64.003974,7.351975465,Medium
29,26,21,24.13182355,42.29075845,6.721581088,Poor
40,48,83,21.06949455,41.71161874,5.788957928,Medium
65,80,75,23.43541561,56.02998991,6.735662699,Good
122,63,27,38.56128612,58.97943443,6.257174395,Medium
110,85,22,39.93440881,60.18794656,5.523243345,Medium
46,44,33,32.14305266,87.30004545,6.914582324,Medium
85,20,21,29.30769679,36.01527265,7.463393216,Poor
60,70,69,32.71119615,52.83160406,7.134269734,Good
131,53,69,34.29130501,60.87284611,6.014124491,Medium
32,77,95,33.47531859,87.78676436,7.384006356,Poor
28,34,10,17.04731321,60.25888902,6.211848813,Medium
135,57,52,22.75733548,76.51654321,6.002516529,Medium
55,41,64,23.58578454,74.95668648,7.710626113,Medium
105,93,49,24.23136185,63.98664297,5.538173521,Medium
125,13,73,23.60784447,37.84218612,5.885409015,Poor
109,47,43,34.67730744,43.1255226,6.574102376,Good
77,72,43,33.6901167,44.40841552,5.884259174,Medium
73,56,57,15.11500757,32.31957886,5.883799856,Medium
31,10,42,22.40953809,52.75308059,6.959001116,Medium
100,12,77,30.59159119,66.63082334,7.38376928,Medium
97,95,39,18.00664055,38.65597792,7.021720134,Medium
33,71,93,16.77995736,40.50216059,5.733340072,Poor
53,73,99,35.70995299,72.4191797,7.559370488,Medium
72,26,88,26.3171068,40.15520333,7.622320021,Medium
39,87,80,36.3921842,38.12013466,6.146305858,Medium
94,71,80,35.58881818,88.67051319,6.77215884,Medium
35,44,38,37.33426305,30.88411684,6.616044219,Medium
134,22,32,16.20686409,49.52449016,7.036916871,Medium
114,44,43,19.65325165,32.09619968,7.749276748,Medium
138,52,93,22.40357911,80.28289162,7.768674796,Poor
89,11,24,18.4057597,65.01214286,6.67103195,Medium
75,65,62,27.13674552,32.87711117,5.711484224,Medium
102,86,26,34.97442225,66.92172924,6.269286811,Medium
120,60,73,38.77954527,37.38578356,6.451202931,Medium
77,63,93,37.23935336,59.74395646,6.729656735,Medium
23,25,70,26.433417,70.16477487,7.708851853,Poor
130,27,66,30.91227753,38.91042197,6.10356032,Poor
23,16,86,20.76740309,59.82302446,6.734381752,Medium
39,54,97,25.075225,57.44465574,6.169409814,Medium
29,45,46,36.77956489,84.94502862,7.614762283,Poor
43,50,16,15.72993805,89.74208367,7.776902701,Poor
137,51,17,28.31898182,69.2684668,7.502700313,Poor
118,16,96,36.81995745,81.29154934,6.279110262,Poor
45,24,87,18.05024685,68.81291745,6.139133251,Medium
56,69,77,39.56365505,82.57717533,6.491692405,Medium
121,49,30,15.3097866,55.99632311,7.219424942,Medium
104,92,70,37.15300029,66.47939147,5.521425649,Medium
73,46,83,23.84181436,80.71017139,7.788755664,Medium
123,75,95,18.31726454,85.08514321,7.53184613,Poor
122,64,89,18.93395438,31.480964,5.554775722,Poor
40,86,84,32.52946796,36.23716154,6.37883035,Medium
93,89,95,36.76799192,85.87032368,7.082018335,Medium
57,65,38,31.02665885,64.11052618,6.055233493,Good
65,53,34,38.21812428,89.41152564,5.828529049,Medium
23,66,67,36.06196988,77.55798256,6.947432345,Medium
79,15,23,15.22579517,79.08841102,7.578108538,Poor
76,41,87,31.73574161,53.16735046,7.697864642,Medium
64,83,75,22.61586722,45.45248327,5.523605604,Medium
39,27,63,26.36250029,65.89555044,7.511251913,Poor
36,77,86,17.3507687,82.74192592,6.789766183,Medium
138,82,76,22.05247905,73.54191052,6.046719887,Medium
90,16,39,30.81714919,58.33050841,6.918970528,Medium
23,17,27,20.45955326,75.19202856,7.790314165,Poor
112,73,63,31.18841671,71.42385739,6.135196379,Good
33,16,30,38.07580427,84.78308549,6.136843019,Poor
22,50,62,15.12350763,45.81343339,7.10756766,Medium
107,49,92,34.64426799,37.15868756,5.59937739,Poor
120,12,25,31.032972,58.20306978,7.387258602,Medium
99,26,37,16.16581907,51.66484865,7.000816522,Medium
77,75,13,34.75417843,88.49166882,7.434739927,Medium
74,88,64,20.61302588,30.45025126,6.030702178,Medium
135,61,24,21.64551352,86.00298372,7.448537516,Poor
23,31,73,17.33789206,87.30475335,6.531811092,Medium
139,13,74,28.35949538,33.05750261,5.805261137,Poor
43,15,25,27.45559351,83.37419107,7.573271972,Poor
53,47,29,23.67936266,58.24673038,7.12153024,Medium
49,35,73,19.21884519,75.96904419,5.887055812,Medium
101,20,42,35.94883886,34.75533187,6.06696126,Medium
38,99,90,36.90946075,87.31233565,6.11838614,Poor
50,26,78,28.51449027,66.4529085,7.715668631,Medium
79,97,78,21.10563334,83.9216582,7.538207476,Poor
79,40,67,17.40275164,70.37778565,6.296593804,Good
38,86,48,36.71360419,62.20861764,6.573264986,Medium
68,44,86,17.40131799,40.34974106,6.156143804,Good
82,25,45,15.32950094,40.67724781,7.208091913,Medium
129,88,77,26.73493943,58.35421752,5.870781045,Medium
102,27,96,33.28177555,82.22653294,6.278812838,Poor
41,71,30,26.43842511,36.91312067,6.89404028,Medium
43,36,72,16.28526517,89.90310898,7.5178923,Medium
128,44,94,32.25072784,82.55473539,6.961765593,Poor
95,54,15,31.05831551,53.55352624,7.661370831,Medium
49,44,33,32.03824328,45.18709985,7.640861348,Medium
77,37,62,20.28006228,85.31976571,7.152088765,Medium
121,18,92,34.89246023,37.39269715,6.141014434,Poor
136,85,85,26.97920529,50.83739613,7.071081863,Medium
50,24,87,28.40882026,35.03474091,5.94329672,Poor
119,30,59,28.64575024,87.20773678,6.266370816,Medium
83,61,21,22.17016093,67.05737692,7.243168648,Medium
38,44,65,21.25335261,50.17077868,7.456453445,Medium
67,60,24,15.11915326,46.52898992,6.458568443,Medium
64,92,92,24.91525855,56.64565761,6.703904818,Medium
119,64,49,27.1275746,35.48270862,6.388105585,Medium
113,96,50,33.57009364,83.36093581,6.60239047,Medium
74,86,78,16.66567402,60.65642262,6.678721562,Good
132,53,78,38.09973531,73.50588748,7.091219268,Medium
74,74,15,21.59896171,44.0247505,7.226206268,Medium
116,97,96,24.16801725,60.22495565,7.742537358,Poor
37,89,76,16.20906164,42.66516818,6.506598469,Medium
82,34,42,31.32841027,78.96567688,5.691221604,Medium
135,96,52,32.72306993,76.51650059,7.082782574,Medium
132,56,30,38.21978043,38.89213945,6.646031305,Medium
111,89,93,23.42072508,34.47041404,7.434350079,Medium
66,65,74,21.43421825,79.45180419,5.837051974,Medium
94,47,26,33.15216259,36.57887428,6.983302191,Medium
76,20,17,32.67002221,62.90903884,6.556294287,Medium
137,76,73,38.42810145,62.06923788,6.464396966,Medium
64,24,99,20.13296561,42.17664409,6.799191666,Medium
52,10,37,32.63231557,65.48138795,7.073620291,Medium
36,16,99,16.67171443,60.16531245,7.457133126,Poor
89,10,22,27.00920267,60.55135334,6.040756652,Medium
23,58,22,17.98476943,51.58199859,6.174117871,Medium
39,82,47,31.3286497,80.30571342,6.761737499,Medium
131,38,34,30.03666904,35.06223377,6.297081428,Medium
66,35,71,16.22082334,56.31738287,6.8071924,Good
110,96,32,22.99044556,45.58898149,5.960346836,Medium
34,54,95,24.87584081,80.90599512,6.207589958,Poor
89,80,30,21.20150674,43.50482904,6.247136578,Good
66,21,63,15.9667511,76.02148941,7.782337358,Medium
97,41,72,22.9705474,66.69091934,7.46500116,Good
94,29,39,34.81562254,82.48741532,7.42671146,Medium
122,60,84,24.00272721,65.62763658,6.681210779,Medium
28,90,77,23.08424388,63.38906198,6.573750488,Medium
109,45,85,38.54382845,78.06779637,5.661288754,Medium
35,76,82,16.04076797,63.74918799,5.953851127,Medium
88,10,41,34.18220489,80.67252354,7.559297613,Poor
135,36,84,27.07733996,32.95908179,6.708975269,Medium
80,49,33,38.61156269,59.70899122,7.771107996,Medium
29,93,16,24.8367686,78.7614908,6.861112395,Poor
69,23,81,32.70105843,80.90190881,6.3682203,Medium
22,78,98,16.74838411,80.04332264,6.13045279,Poor
96,96,10,38.21931064,66.26287918,7.612227229,Poor
126,88,12,23.61356667,89.63828053,6.352684268,Poor
132,15,37,28.10011439,40.88317847,5.83612568,Poor
113,42,52,18.46204022,40.46745476,6.139995027,Good
137,64,55,38.63894678,31.96936047,6.984933277,Medium
128,28,10,31.8242601,89.36023058,5.805924018,Poor
89,86,47,16.34868692,50.88123045,5.710602612,Medium
100,38,44,18.88016948,75.72325077,6.552541186,Good
128,70,83,24.99584994,33.58261877,5.692398936,Poor
70,79,85,20.41927531,47.92128638,6.403757664,Good
136,88,83,22.61563924,67.43084048,6.242268059,Medium
38,89,63,39.93727902,61.48680577,6.400397522,Medium
61,33,33,31.46621743,42.46489438,6.621913108,Good
54,32,37,38.05544006,57.69557477,5.926256663,Medium
65,19,31,25.89495937,36.52691951,6.5175762,Medium
45,63,25,32.75705711,62.56220833,6.331493991,Medium
134,50,22,26.4922573,35.81648658,7.329589124,Poor
88,58,71,23.20561357,68.15612745,7.097785036,Good
112,26,52,27.97932866,39.32145468,7.506846099,Poor
83,65,96,25.68277604,62.82515354,7.038722238,Medium
56,54,87,39.51351622,37.74724079,5.778495388,Medium
103,39,41,27.40416013,54.04262602,6.666277138,Good
68,53,76,35.27782832,51.10989269,7.207680077,Good
40,83,92,31.67048671,75.38464199,7.435860496,Medium
93,64,95,26.99068093,68.46969868,5.916934115,Medium
83,28,66,26.85375181,86.22532922,6.014056092,Medium
24,38,74,23.54725293,85.31463912,7.483153601,Medium
119,11,78,17.67454519,73.49976171,6.616429837,Medium
89,45,58,34.03673322,76.23514444,6.54057293,Good
109,28,42,37.95236983,67.49474499,6.636464953,Medium
23,16,28,20.44887137,71.49979384,5.898665476,Poor
122,35,45,38.14183735,67.03334212,6.943563839,Medium
58,88,79,20.80760545,48.70590188,7.358339478,Good
133,47,24,28.25197755,51.04137495,7.42524076,Medium
54,12,33,23.5905499,64.48402968,5.569870288,Medium
20,89,36,17.86271965,73.21061564,7.144935063,Medium
43,75,58,16.32095937,54.36714276,5.709816722,Medium
76,80,84,24.1336633,38.56006805,7.723799196,Medium
119,52,32,16.18359661,57.5650301,6.609154004,Good
